dataId,query,matchResult,showId,Score,ScoreStd,hit1,hitw1,contain_hit1,hit2,hitw2,contain_hit2
11,DOMOTEX HANNOVER - The World of Flooring,DOMOTEX HANNOVER 2014 - The leading Trade Fair for Floor Coverings(DOMOTEX  )-http://www.domotex.de/,43,1.28203228017,0.320508070043,domotex,8.18265601707,True,hannover,7.84618378045,True
12,"Energy / HANNOVER MESSE - Leading Trade Fair for Renewable and Conventional Power Generation, Transmission and Distribution",VISION - Leading world trade fair for machine vision(VISION 2014)-http://www.vision-messe.de,2182,1.20960996508,0.100800830423,conventional,9.09894674894,False,hannover,7.84618378045,False
13,EuroBLECH-International Sheet Metal Working Technology Exhibition,EuroBLECH 2014 - 23nd International Sheet Metal Working Technology Exhibition(EuroBLECH 2014)-http://www.euroblech.com,2146,2.04472488698,0.292103555282,euroblech,9.09894674894,True,sheet,7.59486935217,True
14,Group Exhibit Hydrogen + Fuel Cells at HANNOVER MESSE ,HANNOVER MESSE 2012(HANNOVER MESSE 2012)-http://www.hannovermesse.de,1010,0.947456075132,0.157909345855,hydrogen,8.18265601707,False,fuel,8.00033446028,False
15,IAA Commercial Vehicles,the 64th IAA Commercial Vehicles 2012(IAA 2012 )-http://www.iaa.de,4332,1.35665335094,0.452217783646,iaa,8.40579956838,True,commercial,6.84765495034,True
16,"Industrial Automation / HANNOVER MESSE - Leading Trade Fair for Process, Factory and Building Automation Systems and Solutions","14th Trade Fair for Building Systems, Electrical Engineering, Light, Air Conditioning and Automation(efa)-http://www.efa-messe.com/de/",4409,1.30943591947,0.109119659956,hannover,7.84618378045,False,factory,7.22714457204,False
17,Industrial Supply / HANNOVER MESSE - Leading Trade Fair for Industrial Subcontracting and Lightweight Construction,VISION - Leading world trade fair for machine vision(VISION 2014)-http://www.vision-messe.de,2182,1.20960996508,0.120960996508,lightweight,8.40579956838,False,hannover,7.84618378045,False
18,"MDA-Motion, Drive & Automation / HANNOVER MESSE - Leading Trade Fair for Power Transmission and Control","International Trade Fair for Industrial Automation, Drive and Motion Control(Automation Austria)-http://www.automation-austria.at",1180,1.89882256373,0.158235213644,mda,9.09894674894,False,motion,8.00033446028,True
19,Supplier Forum (February),INTERSTYLE february 2012(INTERSTYLE february 2012)-http://www.interstyle.jp/,277,0.653555031804,0.217851677268,february,8.18265601707,True,supplier,8.18265601707,False
20,Supplier Forum (September),INTERSTYLE september 2012(INTERSTYLE september 2012)-http://www.interstyle.jp,6208,0.637747754575,0.212582584858,supplier,8.18265601707,False,september,7.84618378045,True
21,Interkoi,International Fair to children and youth of Valencia(FIV - ExpoJove)-http://www.feriavalencia.com/event/fivexpojove/,1,0.0,nan,NoWord,0.0,False,NoWord,0.0,False
22,"LEARNTEC - Leading international trade fair and convention for vocational education, learning and IT",PANORAMA OF THE VOCATIONAL EDUCATION IN BULGARIA-http://www.fair.bg,5826,0.986242990767,0.10958255453,vocational,9.09894674894,True,learntec,9.09894674894,False
23,GPEC-General Police Equipment Exhibition & Conferece,GPEC 2014 - General Police Equipment Exhibition & Conference(GPEC 2014)-http://www.GPEC.de,2003,1.87687708276,0.375375416553,police,8.69348164084,True,gpec,8.69348164084,True
24,OTWORLD,International Fair to children and youth of Valencia(FIV - ExpoJove)-http://www.feriavalencia.com/event/fivexpojove/,1,0.0,nan,NoWord,0.0,False,NoWord,0.0,False
25,Analytica Munich,INHORGENTA MUNICH 2013-http://www.inhorgenta.com,350,0.62106133067,0.310530665335,analytica,8.18265601707,False,munich,7.84618378045,True
26,"Bauma - International Trade Fair for Construction Machinery, Building Material Machines, Mining Machines, Construction Vehicles and Construction Equipment","30th International Trade Fair for Construction Machinery, Building Material Machines, Mining Machines, Construction Vehicles and Construction Equipment(bauma 2011 )-http://www.bauma.de",2514,2.79377468544,0.23281455712,bauma,8.00033446028,True,vehicles,6.4962570635,True
27,"Electronica - International Trade Fair for Electronic Components, Systems and Applications","electronica 2012 - 25th International Trade Fair for Electronic Components, Systems and Applications(electronica 2012)-http://www.electronica.de",2136,2.30933519224,0.28866689903,electronica,8.40579956838,True,applications,7.48950883651,True
28,HIGH END - THE BEST SOUND. THE BEST PICTURE.,HIGH END 2012-http://www.highendsociety.de,1215,0.995847355187,0.248961838797,best,8.00033446028,False,sound,7.71265238782,False
29,Intersolar Europe,Intersolar Europe-http://www.intersolar.de,1330,1.27229264216,0.63614632108,intersolar,8.18265601707,True,europe,5.90027363139,True
30,ISPO MUNICH,ISPO MUNICH 2013(ISPO MUNICH)-http://www.ispo-winter.com/,217,1.18099241619,0.590496208094,ispo,8.69348164084,True,munich,7.84618378045,True
31,Maintain - International Trade Fair For Industrial Maintenance,MAINTAIN 2016 - International Trade Fair for Industrial Maintenance-http://www.maintain-europe.com,3418,1.90412092553,0.317353487588,maintain,9.09894674894,True,maintenance,6.70105147614,True
32,Munich Fabric Start (Autumn),INHORGENTA MUNICH 2013-http://www.inhorgenta.com,350,0.62106133067,0.155265332667,start,9.09894674894,False,munich,7.84618378045,True
33,Munich Fabric Start (Spring),INHORGENTA MUNICH 2013-http://www.inhorgenta.com,350,0.62106133067,0.155265332667,start,9.09894674894,False,munich,7.84618378045,True
34,Opti - International Trade Show for Trends in Optics,THE INTERNATIONAL TRADE SHOW FOR OPTICS & DESIGN(opti 2015)-http://www.opti.de,176,1.67677406722,0.279462344536,opti,9.09894674894,True,trend,7.3941986567,False
35,PERFORMANCEDAYS - Functional Fabric Fair (Fall) ,PERFORMANCEDAYS - Functional Fabric Fair(Nov)-https://www.performancedays.com/,2232,1.46291353985,0.292582707971,performancedays,8.69348164084,True,fabric,7.30718727972,True
36,PERFORMANCEDAYS - Functional Fabric Fair(11) ,PERFORMANCEDAYS - Functional Fabric Fair(Nov)-https://www.performancedays.com/,2232,1.46291353985,0.292582707971,performancedays,8.69348164084,True,11,8.18265601707,False
37,PERFORMANCEDAYS - Functional Fabric Fair(5),PERFORMANCEDAYS - Functional Fabric Fair(Nov)-https://www.performancedays.com/,2232,1.46291353985,0.365728384964,performancedays,8.69348164084,True,fabric,7.30718727972,True
38,BioFach + Vivaness - World Organic Trade Fair / Trade Fair for Natural Personal Care and Wellness,Vivaness 2012 - Trade Fair for Natural Personal Care and Wellness(Vivaness 2012 )-http://www.vivaness.de/en/,306,2.33734393735,0.233734393735,vivaness,9.09894674894,True,biofach,7.84618378045,False
39,"Chillventa - International Trade Fair for Refrigeration, Air Conditioning, Ventilation and Heat Pumps ",International Trade Fair Refrigeration - Air Conditioning - Ventilation - Heat Pumps (Chillventa)-http://www.chillventa.de/,3356,2.87959832509,0.287959832509,chillventa,9.09894674894,True,pump,7.15303659989,True
40,Embedded World - Exhibition & Conference,embedded world 2015-http://www.embedded-world.de/de/,607,1.14686763991,0.286716909977,embed,7.84618378045,True,world,4.54506985734,True
41,EUROGUSS ,"10th International Trade Fair for Die Casting - Technology, Processes, Products(EUROGUSS 2014)-http://www.euroguss.de/",1984,0.496436031688,0.496436031688,euroguss,9.09894674894,True,euroguss,9.09894674894,True
42,Fensterbau / Frontale,Fensterbau/Frontale  2012-http://www.windoor-expo.com,2446,1.11256074902,0.55628037451,fensterbau,8.69348164084,True,frontale,8.69348164084,True
43,Insights-X,International Fair to children and youth of Valencia(FIV - ExpoJove)-http://www.feriavalencia.com/event/fivexpojove/,1,0.0,nan,NoWord,0.0,False,NoWord,0.0,False
44,Interzoo - International Trade Fair for Pet Supplies,Interzoo 2012 - International Trade Fair for Pet Supplies (Interzoo)-http://www.interzoo.com,2059,2.12398933746,0.353998222909,interzoo,9.09894674894,True,pet,6.65659971357,True
45,HKTDC Hong Kong Gifts & Premium Fair (spring),Hong Kong Electronics Fair (Spring Edition) 2012-http://hkelectronicsfairse.hktdc.com,931,1.51375730868,0.216251044098,premium,7.22714457204,False,hktdc,6.61404009916,True
46,HKTDC Hong Kong Houseware Fair,Hong Kong International Home Textiles Fair 2012-http://www.hktdc.com/fair,4667,1.49111364,0.298222728001,houseware,7.22714457204,False,hktdc,6.61404009916,True
47,HKTDC Hong Kong International Lighting Fair (Autumn Edition),Hong Kong International Lighting Fair (Spring Edition)-http://www.hktdc.com/fair/hklightingfairse-en/,4632,1.93959625194,0.242449531493,hktdc,6.61404009916,True,hong,5.94194632779,True
48,HKTDC Hong Kong International Lighting Fair (Spring Edition),Hong Kong International Lighting Fair (Spring Edition)-http://www.hktdc.com/fair/hklightingfairse-en/,4632,2.22796619596,0.278495774496,hktdc,6.61404009916,True,hong,5.94194632779,True
49,HKTDC Hong Kong Optical Fair,Hong Kong International Home Textiles Fair 2012-http://www.hktdc.com/fair,4667,1.49111364,0.298222728001,optical,7.0840437284,False,hktdc,6.61404009916,True
50,HKTDC Hong Kong Toys & Games Fair,Hong Kong Toys & Games Fair 2012(HKTGF)-http://hktoyfair.com,20,1.51041479127,0.251735798546,toy,6.90172217161,True,hktdc,6.61404009916,False
51,HKTDC Hong Kong Watch & Clock Fair,Hong Kong Watch & Clock Fair 2012-http://hkwatchfair.hktdc.com/,2230,2.00042457589,0.333404095982,clock,8.40579956838,True,watch,6.95888058545,True
52,HKTDC Hongkong Book Fair,Hong Kong International Home Textiles Fair 2012-http://www.hktdc.com/fair,4667,0.652278265792,0.163069566448,hongkong,7.01950520726,False,hktdc,6.61404009916,True
53,HKTDC International ICT Expo - International ICE Expo,International ICT Expo 2012(International ICT Expo 2012)-http://www.hktdc.com/ictexpo,4659,1.34276565342,0.268553130685,ict,7.84618378045,True,ice,7.30718727972,False
54,Hong Kong International Bakery Expo,Hong Kong International Bakery Expo (IBE 2015)-http://HKBakeryExpo.com,3860,1.33866168713,0.267732337426,bakery,6.79636165595,True,hong,5.94194632779,True
55,Hong Kong International Building and Decoration Materials & Hardware Fair,the Hong Kong International Building and Decoration Materials & Hardware Fair (HKIHHIF)-http://hkhardwarefair.com,3547,2.0188023989,0.252350299862,decoration,6.84765495034,True,hardware,6.61404009916,True
56,"Hong Kong International Diamond, Gem & Pearl Show","The Hong Kong International Diamond, Gem & Pearl Show 2015-http://www.hktdc.com/fair/hkdgp-en/HKTDC-Hong-Kong-International-Diamond--Gem---Pearl-Show.html",439,1.92300318037,0.274714740053,diamond,9.09894674894,True,pearl,8.69348164084,True
57,Hong Kong International Jewellery Show,Hong Kong International Jewellery Show(HKIJS)-http://www.hktdc.com/fair/hkjewellery-en/HKTDC-Hong-Kong-International-Jewellery-Show.html,479,1.19174287936,0.238348575873,hong,5.94194632779,True,kong,5.9208929186,True
58,Hong Kong International Licensing Show,Hong Kong International  Licensing Show 2012-http://hklicensingshow.hktdc.com/,17,1.47282496728,0.294564993455,license,7.30718727972,True,hong,5.94194632779,True
59,Hong Kong International Medical Devices and Supplies Fair,Hong Kong International Medical Devices and Supplies Fair 2012-http://hkmedicalfair.hktdc.com/,1188,1.92368472189,0.274812103127,devices,8.40579956838,True,hong,5.94194632779,True
60,Hong Kong International Printing & Packaging Fair,Hong Kong International Printing & Packaging Fair-http://www.hkprintpackfair.com,4685,1.81286092701,0.302143487835,hong,5.94194632779,True,kong,5.9208929186,True
61,Hong Kong International Stationery Fair,Hong Kong International Home Textiles Fair 2012-http://www.hktdc.com/fair,4667,1.16574228239,0.233148456478,stationery,7.3941986567,False,hong,5.94194632779,True
62,Hong Kong International Tea Fair,Hong Kong International Tea Fair-http://www.hkteafair.com/,2865,1.59899268286,0.319798536572,tea,7.48950883651,True,hong,5.94194632779,True
63,JGF - June Hong Kong Jewellery and Gem Fair,JUNE HONG KONG JEWELLERY & GEM FAIR 2012-http://exhibitions.jewellerynetasia.com/6JG/,1505,1.73215885481,0.247451264972,jgf,9.09894674894,False,june,8.18265601707,True
64,JGF - September Hong Kong Jewellery and Gem Fair,The September Hong Kong Jewellery & Gem Fair 2012-http://exhibitions.jewellerynetasia.com/9jg/,2227,1.72689972076,0.246699960108,jgf,9.09894674894,False,september,7.84618378045,True
65,AAPEX - Automotive Aftermarket Products Expo,AAPEX - Automotive Aftermarket Products Expo(AAPEX 2012)-http://www.aapexshow.com,1910,1.73411351969,0.346822703937,aapex,9.09894674894,True,aftermarket,7.59486935217,True
66,ABC Kids Expo,Shanghai International Kids Fashion Expo-http://www.kidsfashionsh.com,6155,0.678827403748,0.339413701874,kid,6.90172217161,True,expo,2.63202472191,True
67,ASD/AMD Gift & Toy Show - Associated Surplus Dealers/Associated Merchandise Dealers National Trade Show (Autumn),International Tokyo Toy Show 2012-http://www.toys.or.jp/toyshow/,1340,0.931427454048,0.103491939339,associate,9.09894674894,False,merchandise,8.69348164084,False
68,ASD/AMD Gift & Toy Show - Associated Surplus Dealers/Associated Merchandise Dealers National Trade Show (Spring),The 7th Shanghai International Gift & Home Decor Trade Fair 2012(spring)(International Gifts & Home Decor Trade Fair)-http://www.shanghaimart.jp,5164,0.98940026561,0.109933362846,associate,9.09894674894,False,merchandise,8.69348164084,False
69,AWFS - International Woodworking Machinery & Furniture Supply Fair,The 15th China International Furniture Woodworking Machinery & Wood Products Exhibition-http://www.furniture-cn.net.cn/,5342,1.17989437293,0.16855633899,awfs,9.09894674894,False,woodworking,7.15303659989,True
70,Citrix Summit,J-POP SUMMIT-http://www.j-pop.com/,2813,0.54643300371,0.54643300371,summit,6.10321447539,True,summit,6.10321447539,True
71,Clean Show - World Educational Congress for Laundering and Dry Cleaning with Exhibition,Indonesia International Cleaning Exhibition(EXPO CLEAN 2014)-http://www.expo-clean.com/,730,1.01596969363,0.145138527661,dry,8.69348164084,False,educational,7.22714457204,False
72,Cosmoprof North America,Cosmoprof North America 2012-http://www.cosmoprofnorthamerica.com/,1599,1.3530509434,0.451016981132,cosmoprof,8.18265601707,True,north,6.95888058545,True
73,CTIA WIRELESS - Telecommunications Industry Association Meeting & Exposition,American Public Health Association 140th Annual Meeting and Exposition(Public Health Expo)-http://www.apha.org/meetings/,1915,1.0013980461,0.143056863728,ctia,8.40579956838,False,telecommunications,7.84618378045,False
74,DEMA - Diving Equipment & Marketing Association Trade Show,SEMA Show - Specialty Equipment Market Association Show(SEMA Show )-http://www.sema.org/,5456,1.1958450398,0.170835005686,dema,9.09894674894,False,dive,7.71265238782,False
75,DSE - Digital Signage Expo,Digital Signage Expo 2015(DSE 2015)-http://www.digitalsignageexpo.net/2015/public/enter.aspx,778,1.23971358159,0.309928395398,dse,8.69348164084,True,signage,8.40579956838,True
76,EDS - Electric Distribution Show,Electric Myanmar 2015-http://www.myanmar-electric.com,1661,0.675611395173,0.168902848793,eds,9.09894674894,False,distribution,6.90172217161,False
77,EMS WORLD EXPO,EMS WORLD EXPO-http://emsworldexpo.com/,3273,1.12535599167,0.375118663889,ems,7.48950883651,True,world,4.54506985734,True
78,G2E - Global Gaming Expo,Global Gaming Expo(G2E)-http://www.globalgamingexpo.com/,3211,1.5138366057,0.378459151425,g2e,8.69348164084,True,game,6.61404009916,True
79,"GlobalShop - The Store Fixturing Show, Visual Merchandising Show, Retail Operations and Construction Expo, POP Marketplace, InStore Interactive Show",1st Store & Retail IT Solutions Expo Spring(STOREX Spring)-http://www.storex.jp/,1138,0.978232644436,0.0889302404033,interactive,9.09894674894,False,pop,9.09894674894,False
80,IBS Las Vegas - International Beauty Show ,The International Beauty Show New York(IBS New York)-http://www.ibsnewyork.com,594,1.17304161932,0.195506936553,ibs,9.09894674894,True,vegas,7.15303659989,False
81,Interbike - International Bicycle Expo,Interbike - International Trade Expo(Interbike )-http://www.interbike.com,2222,1.30891326086,0.327228315215,interbike,9.09894674894,True,bicycle,8.40579956838,False
82,International Big R Show,THE BIG 5 International Building & Construction Show(THE BIG 5)-http://www.thebig5.ae/,3778,0.792737932951,0.26424597765,big,6.95888058545,True,show,3.18544374331,True
83,International CES - Consumer Electronics Show - the Source for Consumer Technologies,2012 International CES - International Consumer Electronics Show(2012 International CES)-http://www.CESweb.org,2,1.59514140244,0.227877343206,ces,8.69348164084,True,consumer,7.30718727972,True
84,Interop - Networking Computing Exhibition,Interop Tokyo 2012-http://www.interop.jp/,1386,0.781072604369,0.195268151092,compute,8.40579956838,False,interop,8.40579956838,True
85,ISA - International Sign Expo,International Sign Expo 2012(ISA 2012)-http://www.signexpo.org/,974,1.30263707972,0.325659269931,isa,8.40579956838,True,sign,7.01950520726,True
86,ISC EXPO/West - International Security Conference and Exposition,International Security Conference West(ISC West)-http://www.iscwest.com/,864,1.65897101501,0.236995859287,isc,7.84618378045,True,west,6.23674586801,True
87,ISSA/Interclean North America - The One Show for the Cleaning Industry,ISSA/INTERCLEAN USA-http://www.issa.com,1716,1.23871989447,0.154839986809,one,9.09894674894,False,interclean,9.09894674894,True
88,IWCE - International Window Coverings Expo: Vision ,International Window Coverings  Expo   VISION  '12(IWCE)-http://www.wf-vision.com/expo.aspx,5835,1.77248090517,0.295413484196,iwce,9.09894674894,True,cover,7.71265238782,True
89,IWCE - International Wireless Communications Expo,Wireless M2M Expo-http://www.m2m-expo.jp/,1140,0.84870102221,0.169740204442,iwce,9.09894674894,False,wireless,7.84618378045,True
90,JCK - The JCK Las Vegas Show,JCK Las Vegas 2012(JCK Las Vegas )-http://www.jcklasvegasshow.com/,1355,1.39163039322,0.347907598305,jck,8.40579956838,True,vegas,7.15303659989,True
91,KBIS - The Kitchen and Bath Industry Show (Las Vegas),Kitchen & Bath Industry Show(KBIS 2012)-http://www.kbis.com,26,2.05332869495,0.293332670707,kbis,9.09894674894,True,bath,7.59486935217,True
92,LDI - Live Design International,LIVING & DESIGN 2012(LIVING & DESIGN)-http://www.living-and-design.com,3359,1.30589315545,0.435297718482,live,6.53399739148,True,design,5.07359505821,True
93,"MAGIC Marketplace (MAGIC, WWDMAGIC, MAGIC Kids) - International Fashion Exhibition (February)",Shanghai International Kids Fashion Expo-http://www.kidsfashionsh.com,6155,0.992867978906,0.141838282701,magic,8.40579956838,False,february,8.18265601707,False
94,"MAGIC Marketplace (MAGIC, WWDMAGIC, MAGIC Kids) - International Fashion Exhibition",Shanghai International Kids Fashion Expo-http://www.kidsfashionsh.com,6155,0.992867978906,0.165477996484,magic,8.40579956838,False,marketplace,7.71265238782,False
95,MAGICONLINE - PROJECT,Project Iraq 2013-http://www.project-iraq.com/Home.php,3336,0.607016289925,0.607016289925,project,8.18265601707,True,project,8.18265601707,True
96,Medtrade Spring - Medical Products Trade Show,MEDTRADE  Spring 2012(MEDTRADE )-http://www.medtrade.com,434,1.30310882645,0.217184804409,medtrade,8.69348164084,True,medical,5.43538510281,False
97,Money2020,International Fair to children and youth of Valencia(FIV - ExpoJove)-http://www.feriavalencia.com/event/fivexpojove/,1,0.0,nan,NoWord,0.0,False,NoWord,0.0,False
98,NAB - National Association of Broadcasters Annual Convention and International Exposition,American Public Health Association 140th Annual Meeting and Exposition(Public Health Expo)-http://www.apha.org/meetings/,1915,0.764837024748,0.109262432107,nab,9.09894674894,False,association,6.65659971357,True
99,NAHB International Builders' Show,NAHB INTERNATIONAL BUILDER'S SHOW 2012(NAHB)-http://www.buildersshow.com/Home/,23,0.836579369114,0.209144842278,nahb,9.09894674894,True,builders,8.69348164084,True
100,NAMA ONESHOW,International Fair to children and youth of Valencia(FIV - ExpoJove)-http://www.feriavalencia.com/event/fivexpojove/,1,0.0,nan,NoWord,0.0,False,NoWord,0.0,False
101,National Industrial Fastener & Mill Supply Expo,National Industrial Fastener & Mill Supply Expo-http://www.fastenershows.com/,2239,1.98930568318,0.331550947197,mill,8.40579956838,True,fastener,7.22714457204,True
102,NHS - National Hardware Show with Lawn & Garden World,National Hardware Show-http://www.nationalhardwareshow.com,2240,1.18896317536,0.237792635073,hardware,6.61404009916,True,garden,6.57321810464,False
103,Pack Expo,TOKYO PACK 2012(TOKYO PACK 2012)-http://www.tokyo-pack.jp/,3279,0.68194590704,0.34097295352,pack,6.26573340489,True,expo,2.63202472191,False
104,PGA Expo (fall),VANCOUVER GIFT EXPO FALL Show-http://www.vancouvergiftexpo.com/,5671,0.62449986343,0.208166621143,pga,9.09894674894,False,fall,6.90172217161,True
105,POWER-GEN International - The Global Power Generation Exhibition & Conference,SNEC 8th (2014) International Photovoltaic Power Generation Conference & Exhibition(SNEC PV POWER EXPO 2014)-http://www.snec.org.cn,981,1.09653560221,0.156647943173,gen,8.69348164084,True,generation,7.22714457204,True
106,SEMA Show - Speciality Equipment Market Association/Auto InternationalSEMA,SEMA Show - Specialty Equipment Market Association Show(SEMA Show )-http://www.sema.org/,5456,1.75657435484,0.250939193548,sema,9.09894674894,True,speciality,8.18265601707,False
107,Mega Show Part 1 - Hong Kong Gifts Premium & Household Products Show & International Toys & Gifts Show,MEGA SHOW PART 1 & 2(21th Hong Kong International Toys & Gifts Show and 20th Asian Gifts Premium & Household Products Show)(MEGA SHOW PART 1& 2)-http://www.mega-show.com/Part1/EN/index.php,2263,2.3949458674,0.217722351582,mega,7.59486935217,True,household,7.48950883651,True
108,"Mega Show Part 2 - Gifts, Decor & Home Show and Office & Stationery","Mega Show Part 2 - Giftware, Housewares, Stationery, School & Office (Mega Show Part 2)-http://mega-show.com/",2264,1.55211258683,0.194014073354,mega,7.59486935217,True,stationery,7.3941986567,True
109,Natural & Organic Products Asia ,Natural & Organic Products Asia Hong Kong-http://www.naturalproducts.com.hk/,2962,1.23009305616,0.307523264039,organic,6.61404009916,True,natural,6.03089381381,True
110,September Asia's Fashion Jewellery & Accessories Fair,Asia 's Fashion Jewellery & Accessories Fair - September-http://exhibitions.asiafja.com/9fj/,2228,1.59596849035,0.265994748392,september,7.84618378045,True,jewellery,5.78476074427,True
111,Sports Source Asia - International Sourcing Fair for Sports Equipment and Sports Apparel,Sports Source Asia (SSA)-http://sportssource-asia.hktdc.com,5442,0.922020082392,0.131717154627,apparel,6.70105147614,False,sport,6.10321447539,True
112,"The Kingpins Show, Hongkong",Electronics Sourcing Show-http://www.globalsources.com/TRADESHOW/HONGKONG-ELECTRONICS.HTM,909,0.663669661888,0.331834830944,hongkong,7.01950520726,True,show,3.18544374331,True
113,Vinexpo Asia-Pacific ,VINEXPO ASIA-PACIFIC-http://www.vinexpo.com,4749,1.64665846954,0.548886156512,vinexpo,8.69348164084,True,pacific,6.79636165595,True
114,Vitafoods Asia - The global nutraceutical event,VITAFOODS ASIA 2012(VFA 2011)-http://www.vitafoodsasia.com,2970,0.718373182077,0.143674636415,nutraceutical,8.69348164084,False,vitafoods,8.40579956838,True
115,ANDEAN GAMING TRADE SHOW (FADJA),"Global Game Exhibition G-STAR 2015 (Game Show & Trade, All-Round)(G-Star 2015 )-http://www.gstar.or.kr",3759,0.674408144133,0.224802714711,game,6.61404009916,True,trade,3.43079145193,True
116,"Colombiaplast Expoempaque - Plastics, Rubber and Petrochemical International Trade Fair & Packaging International Trade Fair",International Trade Fair No.1 for Plastics and Rubber Worldwide(K 2013 )-http://k.messe-dus.co.jp/,2130,1.18847607555,0.169782296506,petrochemical,7.71265238782,False,rubber,6.26573340489,True
117,FERIA M&M TECNOLOGICA E INDUSTRIAL,AUTOMATISA 2017 - AUTOMATION-http://www.feria-automatisa.com/,5640,0.58223789399,0.291118946995,feria,8.40579956838,True,industrial,5.30345755977,False
118,LAAE - LATIN AMERICAN AMUSEMENT EXPO,Latin American Utility Week(Utility Week)-http://www.latin-american-utility-week.com/,3059,0.961277637108,0.240319409277,amusement,7.59486935217,False,latin,7.48950883651,True
119,TecnoMultimedia InfoComm - Colombia,InfoComm China 2012-http://www.infocomm-china.com/,922,0.871967620123,0.435983810061,colombia,9.09894674894,False,infocomm,8.40579956838,True
120,COLOMBIAMODA - Fashion Fair,CHINA FASHION FAIR-http://www.china-fashion.jp,908,1.01115768435,0.337052561451,colombiamoda,9.09894674894,False,fashion,5.02991999471,True
121,International Motorcycle Show in Colombia - Feria de Las 2 Ruedas Colombia,BEAUTY INTERNATIONAL (Beauty International )-http://www.beauty.de,801,0.855054491579,0.122150641654,colombia,9.09894674894,False,feria,8.40579956838,False
122,AFRO PACKAGING,Afro Packaging 2013 - The International Packaging Exhibition in Egypt (Afro Packaging)-http://afropacking.com/,4180,0.838987002759,0.419493501379,afro,9.09894674894,True,package,5.10996270238,True
123,Agrena - International Exhibition for the Administration & Production of Poultry & Livestock,"AGRILIVESTOCK Myanmar 2013 - International Agriculture, Grains, Feed & Livestock Production Exhibition 2013(AGRILIVESTOCK Myanmar 2013)-http://agrilivestock.net/",4472,0.873416594691,0.145569432448,administration,9.09894674894,False,poultry,7.48950883651,False
124,AUTOEMCH-FORMULA - Cairo International Motor Show,Cairo International Motor Show (AUTOMECH FORMULA 2016)-http://WWW.AUTOMECH-FORMULA.COM,2455,1.62734074085,0.325468148171,formula,8.69348164084,True,cairo,7.48950883651,True
125,CAIRO ICT,Cairo ICT 2012-http://www.cairoict.com/,3833,1.05570430902,0.527852154512,ict,7.84618378045,True,cairo,7.48950883651,True
126,CARIO BUILD - International Building and Construction Exhibition,Vietnam International Construction & Building Exhibition (VICB 2014)-http://www.construction-vietnam.com,2717,1.04542169884,0.26135542471,construction,5.0385037384,True,build,4.80166134272,True
127,ELECTRICX - The Middle East & Africa Power & Energy Exhibition,Power + Water Middle East 2013(Power + Water ME )-http://www.powerandwaterme.com/,5398,1.13323233244,0.188872055406,middle,6.00790429559,True,power,5.54359868745,True
128,"ITCE - Pan-Arab African Exhibition for Textile, Embroidery and Sewing Machinery, Accessories and Finished Products",China International Sewing Machinery & Accessories Show 2015(CISMA 2015)-http://www.cisma.com.cn/,4345,1.10760779845,0.0923006498709,itce,9.09894674894,False,embroidery,8.69348164084,False
